1	2	3	4	5	6	ki
0.111636	0.0840208	0.278241	0.318873	0.0476681	0.15956	1.15878e+08
0.11163	0.0840043	0.278248	0.318881	0.0476696	0.159567	1.25893e+08
0.111623	0.0839879	0.278255	0.318889	0.0476711	0.159573	1.36773e+08
0.111617	0.0839717	0.278261	0.318897	0.0476726	0.15958	1.48594e+08
0.111611	0.0839556	0.278268	0.318905	0.047674	0.159586	1.61436e+08
0.111604	0.0839396	0.278274	0.318913	0.0476755	0.159593	1.75388e+08
0.111598	0.0839238	0.278281	0.318921	0.0476769	0.159599	1.90546e+08
0.111592	0.0839081	0.278288	0.318929	0.0476783	0.159605	2.07014e+08
0.111586	0.0838926	0.278294	0.318936	0.0476797	0.159611	2.24905e+08
0.11158	0.0838771	0.2783	0.318944	0.0476811	0.159617	2.44343e+08
0.111574	0.0838618	0.278307	0.318952	0.0476825	0.159624	2.65461e+08
0.111568	0.0838466	0.278313	0.318959	0.0476839	0.15963	2.88403e+08
0.111562	0.0838316	0.278319	0.318966	0.0476853	0.159635	3.13329e+08
0.111556	0.0838166	0.278325	0.318974	0.0476866	0.159642	3.40408e+08
0.111551	0.0838019	0.278331	0.318981	0.0476879	0.159647	3.69828e+08
0.111545	0.0837872	0.278337	0.318988	0.0476893	0.159653	4.01791e+08
0.111539	0.0837726	0.278343	0.318995	0.0476906	0.159659	4.36516e+08
0.111534	0.0837582	0.278349	0.319002	0.0476919	0.159665	4.74242e+08
0.111528	0.0837439	0.278355	0.31901	0.0476932	0.15967	5.15229e+08
0.111523	0.0837297	0.278361	0.319017	0.0476945	0.159676	5.59758e+08
0.111517	0.0837156	0.278367	0.319024	0.0476958	0.159682	6.08135e+08
0.111512	0.0837016	0.278372	0.31903	0.0476971	0.159687	6.60693e+08
0.111506	0.0836878	0.278378	0.319037	0.0476983	0.159693	7.17794e+08
0.111501	0.0836741	0.278384	0.319044	0.0476995	0.159698	7.7983e+08
0.111495	0.0836604	0.278389	0.319051	0.0477008	0.159703	8.47227e+08
0.11149	0.0836469	0.278395	0.319057	0.047702	0.159709	9.2045e+08
0.111485	0.0836336	0.2784	0.319064	0.0477032	0.159714	1e+09
0.11148	0.0836203	0.278406	0.31907	0.0477044	0.159719	1.08643e+09
0.111475	0.0836071	0.278411	0.319077	0.0477056	0.159725	1.18032e+09
0.11147	0.083594	0.278417	0.319083	0.0477068	0.15973	1.28233e+09
0.111465	0.0835811	0.278422	0.31909	0.047708	0.159735	1.39316e+09
0.111459	0.0835682	0.278427	0.319096	0.0477092	0.15974	1.51356e+09
0.111455	0.0835555	0.278432	0.319102	0.0477103	0.159745	1.64437e+09
0.11145	0.0835429	0.278438	0.319108	0.0477114	0.15975	1.78649e+09
0.111445	0.0835304	0.278443	0.319115	0.0477126	0.159755	1.94089e+09
0.11144	0.0835179	0.278448	0.319121	0.0477137	0.15976	2.10863e+09
0.111435	0.0835056	0.278453	0.319127	0.0477148	0.159765	2.29087e+09
0.11143	0.0834934	0.278458	0.319133	0.0477159	0.15977	2.48886e+09
0.111426	0.0834813	0.278463	0.319139	0.0477171	0.159775	2.70396e+09
0.111421	0.0834693	0.278468	0.319145	0.0477181	0.159779	2.93765e+09
0.111416	0.0834574	0.278473	0.319151	0.0477192	0.159784	3.19154e+09
0.111412	0.0834456	0.278478	0.319156	0.0477203	0.159789	3.46737e+09
0.111407	0.0834338	0.278482	0.319162	0.0477213	0.159793	3.76704e+09
0.111402	0.0834222	0.278487	0.319168	0.0477224	0.159798	4.09261e+09
0.111398	0.0834107	0.278492	0.319173	0.0477234	0.159803	4.44631e+09
0.111393	0.0833992	0.278496	0.319179	0.0477245	0.159807	4.83059e+09
0.111389	0.0833879	0.278501	0.319185	0.0477255	0.159812	5.24807e+09
0.111385	0.0833767	0.278506	0.31919	0.0477265	0.159816	5.70164e+09
0.11138	0.0833656	0.27851	0.319196	0.0477275	0.15982	6.19441e+09
0.111376	0.0833545	0.278515	0.319201	0.0477285	0.159825	6.72977e+09
0.111372	0.0833436	0.278519	0.319206	0.0477295	0.159829	7.31139e+09
0.111367	0.0833327	0.278524	0.319212	0.0477305	0.159833	7.94328e+09
0.111363	0.0833219	0.278528	0.319217	0.0477315	0.159838	8.62979e+09
0.111359	0.0833112	0.278533	0.319222	0.0477325	0.159842	9.37562e+09
0.111355	0.0833006	0.278537	0.319228	0.0477334	0.159846	1.01859e+10
0.111351	0.0832901	0.278541	0.319233	0.0477344	0.15985	1.10662e+10
0.111347	0.0832797	0.278546	0.319238	0.0477353	0.159855	1.20226e+10
0.111343	0.0832693	0.27855	0.319243	0.0477362	0.159859	1.30617e+10
0.111339	0.0832591	0.278554	0.319248	0.0477372	0.159863	1.41906e+10
0.111335	0.0832489	0.278558	0.319253	0.0477381	0.159867	1.5417e+10
0.111331	0.0832388	0.278562	0.319258	0.0477391	0.159871	1.67494e+10
0.111327	0.0832288	0.278567	0.319263	0.04774	0.159875	1.8197e+10
0.111323	0.0832189	0.278571	0.319268	0.0477409	0.159879	1.97697e+10
0.111319	0.0832091	0.278575	0.319273	0.0477417	0.159883	2.14783e+10
0.111315	0.0831993	0.278579	0.319278	0.0477426	0.159886	2.33346e+10
0.111312	0.0831896	0.278583	0.319282	0.0477435	0.15989	2.53513e+10
0.111308	0.0831801	0.278587	0.319287	0.0477444	0.159894	2.75423e+10
0.111304	0.0831705	0.278591	0.319292	0.0477452	0.159898	2.99226e+10
0.1113	0.0831611	0.278594	0.319296	0.0477461	0.159902	3.25087e+10
0.111297	0.0831518	0.278598	0.319301	0.0477469	0.159905	3.53183e+10
0.111293	0.0831425	0.278602	0.319305	0.0477478	0.159909	3.83707e+10
0.11129	0.0831333	0.278606	0.31931	0.0477486	0.159913	4.16869e+10
0.111286	0.0831241	0.27861	0.319314	0.0477494	0.159916	4.52898e+10
0.111282	0.0831151	0.278613	0.319319	0.0477502	0.15992	4.9204e+10
0.111279	0.0831061	0.278617	0.319323	0.0477511	0.159924	5.34564e+10
0.111275	0.0830972	0.278621	0.319328	0.0477519	0.159927	5.80764e+10
0.111272	0.0830884	0.278624	0.319332	0.0477527	0.159931	6.30957e+10
0.111269	0.0830796	0.278628	0.319336	0.0477535	0.159934	6.85488e+10
0.111265	0.083071	0.278631	0.319341	0.0477542	0.159937	7.44732e+10
0.111262	0.0830624	0.278635	0.319345	0.047755	0.159941	8.09096e+10
0.111258	0.0830538	0.278639	0.319349	0.0477558	0.159944	8.79023e+10
0.111255	0.0830454	0.278642	0.319353	0.0477566	0.159948	9.54993e+10
0.111252	0.083037	0.278645	0.319357	0.0477573	0.159951	1.03753e+11
0.111249	0.0830287	0.278649	0.319361	0.0477581	0.159954	1.1272e+11
0.111245	0.0830204	0.278652	0.319366	0.0477588	0.159957	1.22462e+11
0.111242	0.0830122	0.278656	0.31937	0.0477596	0.159961	1.33045e+11
0.111239	0.0830041	0.278659	0.319374	0.0477603	0.159964	1.44544e+11
0.111236	0.082996	0.278662	0.319378	0.0477611	0.159967	1.57036e+11
0.111233	0.0829881	0.278666	0.319381	0.0477618	0.15997	1.70608e+11
0.11123	0.0829801	0.278669	0.319385	0.0477625	0.159974	1.85353e+11
0.111227	0.0829723	0.278672	0.319389	0.0477632	0.159977	2.01372e+11
0.111224	0.0829645	0.278675	0.319393	0.0477639	0.15998	2.18776e+11
0.111221	0.0829568	0.278678	0.319397	0.0477646	0.159983	2.37684e+11
0.111218	0.0829491	0.278682	0.3194	0.0477653	0.159986	2.58226e+11
0.111215	0.0829415	0.278685	0.319404	0.047766	0.159989	2.80543e+11
0.111212	0.082934	0.278688	0.319408	0.0477667	0.159992	3.04789e+11
0.111209	0.0829265	0.278691	0.319412	0.0477674	0.159995	3.31131e+11
0.111206	0.0829191	0.278694	0.319415	0.047768	0.159998	3.59749e+11
0.111203	0.0829117	0.278697	0.319419	0.0477687	0.160001	3.90841e+11
0.1112	0.0829045	0.2787	0.319423	0.0477694	0.160004	4.2462e+11
0.111197	0.0828972	0.278703	0.319426	0.04777	0.160006	4.61318e+11
0.111194	0.0828901	0.278706	0.31943	0.0477707	0.160009	5.01187e+11
0.111192	0.082883	0.278709	0.319433	0.0477713	0.160012	5.44503e+11
0.111189	0.0828759	0.278712	0.319437	0.047772	0.160015	5.91562e+11
0.111186	0.0828689	0.278714	0.31944	0.0477726	0.160018	6.42688e+11
0.111183	0.082862	0.278717	0.319443	0.0477732	0.160021	6.98232e+11
0.111181	0.0828551	0.27872	0.319447	0.0477738	0.160023	7.58578e+11
0.111178	0.0828483	0.278723	0.31945	0.0477745	0.160026	8.24138e+11
0.111175	0.0828415	0.278726	0.319453	0.0477751	0.160029	8.95365e+11
0.111173	0.0828348	0.278729	0.319457	0.0477757	0.160031	9.72747e+11
0.11117	0.0828282	0.278731	0.31946	0.0477763	0.160034	1.05682e+12
0.111168	0.0828216	0.278734	0.319463	0.0477769	0.160037	1.14815e+12
0.111165	0.0828151	0.278737	0.319467	0.0477775	0.160039	1.24738e+12
0.111163	0.0828086	0.278739	0.31947	0.0477781	0.160042	1.35519e+12
0.11116	0.0828021	0.278742	0.319473	0.0477786	0.160044	1.47231e+12
0.111158	0.0827957	0.278745	0.319476	0.0477792	0.160047	1.59956e+12
0.111155	0.0827894	0.278747	0.319479	0.0477798	0.160049	1.7378e+12
0.111153	0.0827832	0.27875	0.319482	0.0477804	0.160052	1.88799e+12
0.11115	0.0827769	0.278752	0.319485	0.0477809	0.160054	2.05116e+12
0.111148	0.0827708	0.278755	0.319488	0.0477815	0.160057	2.22844e+12
0.111145	0.0827646	0.278757	0.319491	0.0477821	0.160059	2.42103e+12
0.111143	0.0827586	0.27876	0.319494	0.0477826	0.160062	2.63027e+12
0.111141	0.0827525	0.278762	0.319497	0.0477831	0.160064	2.85759e+12
0.111138	0.0827466	0.278765	0.3195	0.0477837	0.160066	3.10456e+12
0.111136	0.0827406	0.278767	0.319503	0.0477842	0.160069	3.37287e+12
0.111134	0.0827348	0.27877	0.319506	0.0477848	0.160071	3.66438e+12
0.111131	0.082729	0.278772	0.319509	0.0477853	0.160073	3.98107e+12
0.111129	0.0827232	0.278774	0.319512	0.0477858	0.160076	4.32514e+12
0.111127	0.0827175	0.278777	0.319515	0.0477863	0.160078	4.69894e+12
0.111125	0.0827118	0.278779	0.319517	0.0477868	0.16008	5.10505e+12
0.111123	0.0827062	0.278781	0.31952	0.0477873	0.160082	5.54626e+12
0.11112	0.0827006	0.278784	0.319523	0.0477878	0.160085	6.0256e+12
0.111118	0.082695	0.278786	0.319526	0.0477884	0.160087	6.54636e+12
0.111116	0.0826896	0.278788	0.319528	0.0477888	0.160089	7.11214e+12
0.111114	0.0826841	0.27879	0.319531	0.0477894	0.160091	7.72681e+12
0.111112	0.0826787	0.278793	0.319534	0.0477898	0.160093	8.3946e+12
0.11111	0.0826734	0.278795	0.319536	0.0477903	0.160096	9.12011e+12
0.111108	0.082668	0.278797	0.319539	0.0477908	0.160098	9.90832e+12
0.111106	0.0826628	0.278799	0.319541	0.0477913	0.1601	1.07647e+13
0.111103	0.0826575	0.278801	0.319544	0.0477918	0.160102	1.1695e+13
0.111101	0.0826523	0.278804	0.319547	0.0477922	0.160104	1.27057e+13
0.111099	0.0826472	0.278806	0.319549	0.0477927	0.160106	1.38038e+13
0.111097	0.0826421	0.278808	0.319552	0.0477932	0.160108	1.49968e+13
0.111095	0.0826371	0.27881	0.319554	0.0477936	0.16011	1.6293e+13
0.111093	0.082632	0.278812	0.319557	0.0477941	0.160112	1.77011e+13
0.111092	0.0826271	0.278814	0.319559	0.0477945	0.160114	1.92309e+13
0.11109	0.0826222	0.278816	0.319561	0.047795	0.160116	2.0893e+13
0.111088	0.0826173	0.278818	0.319564	0.0477954	0.160118	2.26986e+13
0.111086	0.0826124	0.27882	0.319566	0.0477959	0.16012	2.46604e+13
0.111084	0.0826076	0.278822	0.319569	0.0477963	0.160122	2.67917e+13
0.111082	0.0826028	0.278824	0.319571	0.0477967	0.160124	2.91072e+13
0.11108	0.0825981	0.278826	0.319573	0.0477972	0.160125	3.16228e+13
0.111078	0.0825934	0.278828	0.319576	0.0477976	0.160127	3.43558e+13
0.111077	0.0825888	0.27883	0.319578	0.047798	0.160129	3.7325e+13
0.111075	0.0825842	0.278832	0.31958	0.0477984	0.160131	4.05509e+13
0.111073	0.0825796	0.278833	0.319582	0.0477989	0.160133	4.40555e+13
0.111071	0.082575	0.278835	0.319585	0.0477993	0.160135	4.7863e+13
0.111069	0.0825705	0.278837	0.319587	0.0477997	0.160136	5.19996e+13
0.111068	0.0825661	0.278839	0.319589	0.0478001	0.160138	5.64937e+13
0.111066	0.0825617	0.278841	0.319591	0.0478005	0.16014	6.13762e+13
0.111064	0.0825573	0.278843	0.319593	0.0478009	0.160142	6.66807e+13
0.111063	0.0825529	0.278844	0.319595	0.0478013	0.160143	7.24436e+13
0.111061	0.0825486	0.278846	0.319598	0.0478016	0.160145	7.87046e+13
0.111059	0.0825443	0.278848	0.3196	0.047802	0.160147	8.55067e+13
0.111058	0.0825401	0.27885	0.319602	0.0478024	0.160148	9.28966e+13
0.111056	0.0825358	0.278851	0.319604	0.0478028	0.16015	1.00925e+14
0.111054	0.0825317	0.278853	0.319606	0.0478032	0.160152	1.09648e+14
0.111053	0.0825276	0.278855	0.319608	0.0478035	0.160153	1.19124e+14
0.111051	0.0825235	0.278857	0.31961	0.0478039	0.160155	1.2942e+14
0.111049	0.0825194	0.278858	0.319612	0.0478043	0.160157	1.40605e+14
0.111048	0.0825153	0.27886	0.319614	0.0478047	0.160158	1.52757e+14
0.111046	0.0825113	0.278861	0.319616	0.047805	0.16016	1.65959e+14
0.111045	0.0825074	0.278863	0.319618	0.0478054	0.160162	1.80302e+14
0.111043	0.0825034	0.278865	0.31962	0.0478058	0.160163	1.95884e+14
0.111042	0.0824995	0.278866	0.319622	0.0478061	0.160165	2.12814e+14
0.11104	0.0824956	0.278868	0.319624	0.0478065	0.160166	2.31206e+14
0.111039	0.0824918	0.278869	0.319626	0.0478068	0.160168	2.51189e+14
0.111037	0.082488	0.278871	0.319627	0.0478072	0.160169	2.72898e+14
0.111036	0.0824842	0.278873	0.319629	0.0478075	0.160171	2.96483e+14
0.111034	0.0824805	0.278874	0.319631	0.0478078	0.160172	3.22107e+14
0.111033	0.0824768	0.278876	0.319633	0.0478082	0.160174	3.49945e+14
0.111031	0.0824731	0.278877	0.319635	0.0478085	0.160175	3.80189e+14
0.11103	0.0824694	0.278879	0.319637	0.0478088	0.160177	4.13048e+14
0.111028	0.0824658	0.27888	0.319638	0.0478092	0.160178	4.48745e+14
0.111027	0.0824622	0.278882	0.31964	0.0478095	0.16018	4.87528e+14
0.111026	0.0824586	0.278883	0.319642	0.0478098	0.160181	5.29663e+14
0.111024	0.0824551	0.278884	0.319644	0.0478102	0.160182	5.7544e+14
0.111023	0.0824516	0.278886	0.319645	0.0478105	0.160184	6.25173e+14
0.111022	0.0824481	0.278887	0.319647	0.0478108	0.160185	6.79204e+14
0.11102	0.0824447	0.278889	0.319649	0.0478111	0.160187	7.37904e+14
0.111019	0.0824412	0.27889	0.31965	0.0478114	0.160188	8.01678e+14
0.111017	0.0824378	0.278892	0.319652	0.0478117	0.160189	8.70964e+14
0.111016	0.0824345	0.278893	0.319654	0.047812	0.16019	9.46237e+14
0.111015	0.0824311	0.278894	0.319656	0.0478123	0.160192	1.02802e+15
0.111014	0.0824278	0.278896	0.319657	0.0478126	0.160193	1.11686e+15
0.111012	0.0824246	0.278897	0.319659	0.0478129	0.160194	1.21339e+15
0.111011	0.0824213	0.278898	0.31966	0.0478132	0.160196	1.31826e+15
0.11101	0.0824181	0.2789	0.319662	0.0478135	0.160197	1.43219e+15
0.111008	0.0824149	0.278901	0.319663	0.0478138	0.160198	1.55597e+15
0.111007	0.0824117	0.278902	0.319665	0.0478141	0.1602	1.69044e+15
0.111006	0.0824086	0.278904	0.319667	0.0478143	0.160201	1.83654e+15
0.111005	0.0824054	0.278905	0.319668	0.0478146	0.160202	1.99526e+15
0.111004	0.0824023	0.278906	0.31967	0.0478149	0.160203	2.1677e+15
0.111002	0.0823993	0.278908	0.319671	0.0478152	0.160204	2.35505e+15
0.111001	0.0823962	0.278909	0.319673	0.0478155	0.160206	2.55859e+15
0.111	0.0823932	0.27891	0.319674	0.0478157	0.160207	2.77971e+15
0.110999	0.0823902	0.278911	0.319676	0.047816	0.160208	3.01995e+15
0.110998	0.0823872	0.278912	0.319677	0.0478163	0.160209	3.28095e+15
0.110996	0.0823843	0.278914	0.319679	0.0478165	0.16021	3.56451e+15
0.110995	0.0823814	0.278915	0.31968	0.0478168	0.160212	3.87258e+15
0.110994	0.0823785	0.278916	0.319681	0.0478171	0.160213	4.20727e+15
0.110993	0.0823756	0.278917	0.319683	0.0478173	0.160214	4.57088e+15
0.110992	0.0823727	0.278918	0.319684	0.0478176	0.160215	4.96592e+15
0.110991	0.0823699	0.27892	0.319686	0.0478179	0.160216	5.39511e+15
0.11099	0.0823671	0.278921	0.319687	0.0478181	0.160217	5.86138e+15
0.110989	0.0823643	0.278922	0.319688	0.0478184	0.160218	6.36796e+15
0.110988	0.0823616	0.278923	0.31969	0.0478186	0.16022	6.91831e+15
0.110987	0.0823588	0.278924	0.319691	0.0478189	0.160221	7.51623e+15
0.110986	0.0823562	0.278925	0.319692	0.0478191	0.160222	8.16582e+15
0.110984	0.0823534	0.278926	0.319694	0.0478194	0.160223	8.87156e+15
0.110983	0.0823508	0.278927	0.319695	0.0478196	0.160224	9.63829e+15
0.110982	0.0823482	0.278929	0.319696	0.0478198	0.160225	1.04713e+16
0.110981	0.0823455	0.27893	0.319697	0.0478201	0.160226	1.13763e+16
0.11098	0.0823429	0.278931	0.319699	0.0478203	0.160227	1.23595e+16
0.110979	0.0823403	0.278932	0.3197	0.0478205	0.160228	1.34276e+16
0.110978	0.0823378	0.278933	0.319701	0.0478208	0.160229	1.45881e+16
0.110977	0.0823352	0.278934	0.319703	0.047821	0.16023	1.58489e+16
0.110976	0.0823327	0.278935	0.319704	0.0478212	0.160231	1.72187e+16
0.110975	0.0823302	0.278936	0.319705	0.0478215	0.160232	1.87068e+16
0.110974	0.0823278	0.278937	0.319706	0.0478217	0.160233	2.03236e+16
0.110973	0.0823253	0.278938	0.319707	0.0478219	0.160234	2.208e+16
0.110972	0.0823229	0.278939	0.319709	0.0478221	0.160235	2.39883e+16
0.110972	0.0823205	0.27894	0.31971	0.0478223	0.160236	2.60615e+16
0.110971	0.0823181	0.278941	0.319711	0.0478226	0.160237	2.83139e+16
0.11097	0.0823157	0.278942	0.319712	0.0478228	0.160238	3.0761e+16
0.110969	0.0823133	0.278943	0.319713	0.047823	0.160239	3.34195e+16
0.110968	0.082311	0.278944	0.319715	0.0478232	0.16024	3.63078e+16
0.110967	0.0823087	0.278945	0.319716	0.0478234	0.160241	3.94457e+16
0.110966	0.0823064	0.278946	0.319717	0.0478236	0.160241	4.28549e+16
0.110965	0.0823041	0.278947	0.319718	0.0478238	0.160242	4.65586e+16
0.110964	0.0823018	0.278947	0.319719	0.0478241	0.160243	5.05825e+16
0.110963	0.0822996	0.278948	0.31972	0.0478242	0.160244	5.49541e+16
0.110962	0.0822974	0.278949	0.319721	0.0478244	0.160245	5.97035e+16
0.110962	0.0822952	0.27895	0.319722	0.0478247	0.160246	6.48634e+16
0.110961	0.082293	0.278951	0.319723	0.0478248	0.160247	7.04693e+16
0.11096	0.0822909	0.278952	0.319724	0.047825	0.160248	7.65597e+16
0.110959	0.0822887	0.278953	0.319725	0.0478252	0.160248	8.31764e+16
0.110958	0.0822865	0.278954	0.319727	0.0478255	0.160249	9.03649e+16
0.110957	0.0822845	0.278955	0.319728	0.0478256	0.16025	9.81748e+16
0.110957	0.0822823	0.278956	0.319729	0.0478258	0.160251	1.0666e+17
0.110956	0.0822803	0.278956	0.31973	0.047826	0.160252	1.15878e+17
0.110955	0.0822782	0.278957	0.319731	0.0478262	0.160253	1.25893e+17
0.110954	0.0822762	0.278958	0.319732	0.0478264	0.160254	1.36773e+17
0.110953	0.0822741	0.278959	0.319733	0.0478266	0.160254	1.48594e+17
0.110953	0.0822721	0.27896	0.319734	0.0478268	0.160255	1.61436e+17
0.110952	0.0822701	0.278961	0.319735	0.0478269	0.160256	1.75388e+17
0.110951	0.0822681	0.278961	0.319736	0.0478271	0.160257	1.90546e+17
0.11095	0.0822662	0.278962	0.319737	0.0478273	0.160257	2.07014e+17
0.11095	0.0822643	0.278963	0.319738	0.0478274	0.160258	2.24905e+17
0.110949	0.0822623	0.278964	0.319739	0.0478276	0.160259	2.44343e+17
0.110948	0.0822604	0.278965	0.319739	0.0478278	0.16026	2.65461e+17
0.110947	0.0822585	0.278965	0.31974	0.047828	0.16026	2.88403e+17
0.110947	0.0822566	0.278966	0.319741	0.0478281	0.160261	3.13329e+17
0.110946	0.0822548	0.278967	0.319742	0.0478283	0.160262	3.40408e+17
0.110945	0.0822529	0.278968	0.319743	0.0478285	0.160263	3.69828e+17
0.110944	0.0822511	0.278968	0.319744	0.0478286	0.160264	4.01791e+17
0.110944	0.0822492	0.278969	0.319745	0.0478288	0.160264	4.36516e+17
0.110943	0.0822474	0.27897	0.319746	0.047829	0.160265	4.74242e+17
0.110942	0.0822456	0.278971	0.319747	0.0478291	0.160266	5.15229e+17
0.110942	0.0822439	0.278971	0.319748	0.0478293	0.160266	5.59758e+17
0.110941	0.0822421	0.278972	0.319748	0.0478295	0.160267	6.08135e+17
0.11094	0.0822404	0.278973	0.319749	0.0478296	0.160268	6.60693e+17
0.110939	0.0822386	0.278973	0.31975	0.0478298	0.160268	7.17794e+17
0.110939	0.0822369	0.278974	0.319751	0.0478299	0.160269	7.7983e+17
0.110938	0.0822352	0.278975	0.319752	0.0478301	0.16027	8.47227e+17
0.110937	0.0822335	0.278976	0.319753	0.0478303	0.160271	9.2045e+17
0.110937	0.0822319	0.278976	0.319753	0.0478304	0.160271	1e+18
